logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000012817	0.027986823198308	1.99410761793414	0.725626120551276	0.479496726246712	0.863567042884486	-6.0125681977871
ENSG00000012822	-0.0218021474213672	2.63165690258641	-0.545452659147758	0.593648062501825	0.909929386732185	-6.12733609544546
ENSG00000012983	-0.0438396689333436	1.85960700367933	-0.878730659887985	0.393727766857946	0.822901215026827	-5.89144773041314
ENSG00000013275	0.00682049988428846	3.17747130716131	0.378380308313366	0.71057314920388	0.940856886091247	-6.20571637309224
ENSG00000013288	-0.00931928770009804	2.59933011684946	-0.370170187066205	0.716551006956788	0.9420217594916	-6.2088547605917
ENSG00000013297	0.00637548297454815	1.44995693462739	0.141815233855911	0.889157180273589	0.974973766149007	-6.26881716887223
ENSG00000013306	0.0121134097509872	3.36669752197547	0.729532720313814	0.477175562215949	0.863499012243897	-6.00974222103209
ENSG00000013364	0.00657615332266648	2.59558334655662	0.137771320156142	0.892296303532648	0.975195626661817	-6.26939944693739
ENSG00000013374	0.0351784623882443	2.60112983376411	1.4286990675202	0.174058310305262	0.65956706029194	-5.29596117831779
ENSG00000013375	0.0127754012666346	2.75094785834516	0.472230583916898	0.643717459276977	0.920078518566501	-6.16507208622933
ENSG00000013392	-0.0223092219012833	1.89741749291284	-1.01905928051837	0.324704706285359	0.782774644794781	-5.76236761126903
ENSG00000013441	0.0227670315392601	3.03020254960931	1.02275676816007	0.323010806546224	0.782649075025212	-5.75874157133326
ENSG00000013503	0.0115616715668159	2.41480714747052	0.449287247288022	0.659797730127924	0.925440866746738	-6.17581456092212
ENSG00000013561	-0.0550195386249199	2.84030293526723	-0.949698829576773	0.357665805329524	0.80206241394061	-5.82826798368836
ENSG00000013563	0.013611352900611	2.32231986281911	0.358611059826865	0.724999865253841	0.944377650985029	-6.21315883199346
ENSG00000013583	0.0128631375514314	3.50225113760866	0.959910684599302	0.35267135988206	0.79888972251644	-5.8188204281195
ENSG00000013725	-0.0429175975496623	2.11236629456457	-1.17512077973238	0.258687168804126	0.73259575350308	-5.59969436398854
ENSG00000014123	-0.0178127064102442	2.70930716311699	-0.423995473157305	0.677727160669874	0.931807183709743	-6.18705367608283
ENSG00000014216	-0.0303629772347436	2.58692625017861	-0.832308105053466	0.418592563152006	0.834508215829871	-5.93039456115801
ENSG00000014257	-0.0666224667614974	1.88988948120173	-1.66501547609548	0.117137189808231	0.579266210365739	-4.97388059401159
ENSG00000014641	0.00410906197579308	3.641933668252	0.32188431312227	0.75208608024888	0.950967035709037	-6.22594301590609
ENSG00000014919	-0.0855175067236149	2.56537798513127	-1.77288368421509	0.097027214822152	0.549615101999966	-4.81584233051202
ENSG00000015133	0.00174688165574199	2.00151210001721	0.0476955022678839	0.96260285538823	0.992165272052279	-6.27800858948764
ENSG00000015153	-0.0172462258172001	2.94321475846495	-0.808593846606606	0.431680741349196	0.841231407590734	-5.94955071488952
ENSG00000015285	-0.016960918544126	2.03265881922854	-0.278691130098575	0.784376023844946	0.95739412167926	-6.23923603382781
ENSG00000015413	-0.0578817718428528	1.88655266525733	-1.24533313367989	0.232554685745949	0.715853660061948	-5.520293163429
ENSG00000015475	-0.0271300549804798	2.59770387149306	-0.783417718097637	0.445859315575446	0.848435016104047	-5.96933462455845
ENSG00000015520	0.015198271085954	2.0844887306005	0.58610453764694	0.566723781230817	0.898738680897176	-6.10413838816281
ENSG00000015532	-0.0939984271967398	2.43476960189556	-2.09517125024279	0.0539617735265955	0.456322648905952	-4.30867529516889
ENSG00000015592	0.00995140895798308	2.16829414355023	0.28054483482008	0.782981297148158	0.956585762132807	-6.23870434691974
ENSG00000016490	-0.0297880617878712	1.56259542546946	-0.499067966528815	0.625139731558214	0.915238872182964	-6.15184927300253
ENSG00000016864	0.0823425016214085	2.55429402134652	4.09783301112563	0.000994163368969232	0.0794983813611464	-0.605782454425278
ENSG00000017427	0.00672185225042732	3.45328325168231	0.373292211013828	0.714275546695732	0.941635100047563	-6.20766929428259
ENSG00000017797	0.017533644548049	2.8108092621028	0.99950264864885	0.333770208025864	0.786760165712889	-5.78135742028104
ENSG00000018236	0.0472376725699635	1.57615164910552	1.41208755556143	0.178806096803455	0.666752432372238	-5.31725163327961
ENSG00000018280	-0.0257541179265854	2.63444634481695	-0.546425170104075	0.592996452070723	0.909929386732185	-6.12679976657304
