logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000009335	-0.897855266628619	5.85930700047074	-9.27757042708479	2.0987319055699e-06	2.17315196010897e-05	4.4245050786987
ENSG00000009413	-1.86687236427075	4.11904876102594	-15.4694556043419	1.34575237634727e-08	4.53500527359702e-07	9.87332212774767
ENSG00000009694	3.10862446895044e-15	-3.63902812072415	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000009709	-0.094057008682706	-3.56950530995563	-0.296622427256152	0.772503081853125	0.906640156659017	-8.30264234503862
ENSG00000009724	-0.109760858672903	8.09873313175588	-1.50106225498101	0.162613468882364	0.288515165086032	-7.23338155759756
ENSG00000009765	-0.15901929319873	6.45584012584069	-1.80925849498485	0.098910264015724	0.191835592991442	-6.79083001328826
ENSG00000009780	-0.160908006069707	3.71084924635194	-1.40055441868215	0.190019142810059	0.326235935971694	-7.36637817038642
ENSG00000009790	1.7332381209019	-0.87051289777289	2.85280271409261	0.0163050529384864	0.0416439492830873	-5.05013187958187
ENSG00000009830	-0.496287456284481	4.64703099614476	-6.95127463827605	2.97411106122506e-05	0.000192621856247597	1.57065054457911
ENSG00000009844	0.26264195979131	3.90677512734311	2.50193382066442	0.0301938609856029	0.0703777550254202	-5.6617731347837
ENSG00000009950	-0.822288682986605	7.30179093912484	-7.99348383222663	8.45016102414421e-06	6.84766940319405e-05	2.92330838187783
ENSG00000009954	-0.725086080518245	5.93277631039467	-8.48985376409784	4.83872300393186e-06	4.27194159007949e-05	3.52382728739687
