logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000005882	-0.334632000000001	9.61584375	-2.21534616932693	0.062458666733643	0.198103003911569	-5.29828909322898
ENSG00000005884	-0.154226	6.766489375	-1.12735048527564	0.29689557940011	0.537899749150275	-6.74766452853529
ENSG00000005889	0.250746000000001	8.501670625	2.02947530446614	0.0821421550416033	0.237876504682483	-5.57060483813193
ENSG00000005893	0.34262	10.94178125	2.81711729042063	0.0259902304094415	0.109392260110426	-4.39936885185822
ENSG00000005961	-0.0774880000000016	6.398390625	-0.697655171249935	0.507985464860737	0.731505059647114	-7.14454644011125
ENSG00000005981	0.853188	5.41066875	4.52469913205666	0.0027450136519679	0.024420314138999	-1.9923397390078
ENSG00000006007	0.5185	8.46757	3.44666385614842	0.0108085212389806	0.0609133750951752	-3.47196413089358
ENSG00000006015	0.0834900000000047	8.6161925	0.643953390055016	0.540204673693546	0.755385015068452	-7.18308909681005
ENSG00000006016	-0.141866000000004	8.759958125	-0.786798123248329	0.457308134664657	0.694591978059431	-7.07471882585772
ENSG00000006025	-0.313428	6.96959875	-1.90781577893078	0.0982434414456935	0.269004167681137	-5.74560856282977
ENSG00000006042	0.48345	8.391165625	3.47738929973211	0.0103696225576071	0.0592935610582005	-3.42766646336054
ENSG00000006047	0.0484120000000008	7.75503375	0.312339722192336	0.763917435207006	0.89564148767713	-7.35734923119389
ENSG00000006059	-0.193171999999999	6.873568125	-1.54631702193051	0.166122563696796	0.377249138408171	-6.24205077770817
ENSG00000006062	-0.181665999999998	7.29301375	-0.954893176366665	0.371561782869334	0.615596820951633	-6.92447546161932
ENSG00000006071	0.0506400000000005	6.56628625	0.434363763388699	0.67715099299132	0.847544889462095	-7.30648960970413
ENSG00000006116	-0.115525999999999	5.267520625	-1.07799443854419	0.316917128041177	0.559836143187426	-6.80042775643598
ENSG00000006118	-0.0558740000000002	7.296865625	-0.365931403219341	0.725268071630036	0.874752287344794	-7.33698086880193
ENSG00000006125	0.109385999999997	9.836854375	1.05855528636032	0.325095693028513	0.568317771715671	-6.82074770474119
ENSG00000006128	0.0110280000000005	4.56893125	0.0856568989965459	0.934147272975306	0.974691765497674	-7.4083607131651
ENSG00000006194	0.312344	7.21649375	2.70231300538705	0.0306554693364189	0.121909065230866	-4.57120086964253
ENSG00000006210	-0.534957999999998	8.040048125	-3.31618444146855	0.0129083159310786	0.068704444769436	-3.66125238687438
ENSG00000006282	-0.564298000000001	8.225126875	-1.29031951927727	0.238085467139127	0.471613522696052	-6.56235476681881
ENSG00000006283	0.0280339999999972	6.520009375	0.175758655967899	0.865479788642738	0.943805382055719	-7.39497928839765
ENSG00000006327	-0.0263519999999993	9.6501625	-0.0600676924635671	0.953787379939609	0.982642126861606	-7.41048336267245
ENSG00000006377	-0.181181999999996	7.3751975	-1.33652926789488	0.223346575460467	0.454159055645529	-6.50697225294282
